,Age,workclass,People,Education,EduNum,Marriage,WorkType,Family,Race,Sex,capitalgain,capitalloss,hours,Country,Income
23655,27,4,236472,0,13,2,3,5,0,1,0,0,40,0,0
23656,25,2,176047,1,9,0,9,3,0,1,2176,0,40,0,0
23657,37,2,111499,5,10,0,1,0,0,1,0,0,40,0,0
23658,48,2,425199,5,10,2,5,4,0,0,0,0,45,0,0
23659,38,2,229009,1,9,1,4,1,0,0,0,0,45,0,0
23660,17,2,232713,12,6,0,6,0,0,0,594,0,30,0,0
23661,70,2,141742,7,11,1,9,1,0,0,9386,0,50,0,1
23662,37,2,234807,1,9,2,0,4,0,1,0,0,37,0,0
23663,45,2,738812,1,9,1,6,1,0,0,0,0,46,0,0
23664,56,2,204816,1,9,1,5,1,0,0,0,0,55,0,1
23665,64,2,342494,1,9,1,9,1,0,0,0,0,40,0,0
23666,35,4,226311,5,10,2,0,3,0,1,0,0,38,0,0
23667,23,2,143062,1,9,0,5,3,0,0,0,0,40,0,0
23668,42,4,125155,1,9,1,12,1,0,0,0,0,90,0,0
23669,23,2,329925,5,10,0,2,3,0,0,0,0,30,0,0
23670,26,5,208994,5,10,0,11,3,0,0,0,0,12,0,0
23671,56,4,212864,1,9,1,7,1,0,0,0,0,40,0,1
23672,41,2,214242,0,13,1,3,1,0,0,0,1887,40,0,1
23673,47,1,191175,11,3,1,5,1,0,0,0,2179,50,5,0
23674,21,2,118693,5,10,0,2,3,0,0,0,0,40,0,0
23675,29,2,253593,1,9,0,6,3,1,0,0,0,40,0,0
23676,32,0,206051,5,10,3,8,3,0,0,0,0,50,0,0
23677,72,2,497280,4,5,6,4,4,1,1,0,0,20,0,0
23678,69,1,240562,10,15,1,3,1,0,0,99999,0,40,0,1
23679,19,2,140985,5,10,0,0,5,0,0,0,0,25,0,0
23680,25,4,191921,0,13,0,6,3,0,0,0,0,25,0,0
23681,56,2,204049,5,10,1,5,1,0,0,0,1848,50,0,1
23682,42,2,331651,3,14,0,3,0,0,1,8614,0,50,0,1
23683,58,2,142158,0,13,2,1,4,0,1,0,0,35,0,0
23684,24,2,249046,0,13,0,10,3,0,0,0,0,40,0,0
23685,41,2,213019,7,11,1,10,2,0,1,0,0,38,0,1
23686,40,2,199599,12,6,1,1,1,0,0,0,0,40,0,1
23687,37,2,186191,1,9,1,4,1,0,0,0,0,45,4,0
23688,25,2,28008,6,12,2,0,4,0,1,0,0,40,0,0
23689,43,6,82488,0,13,1,5,3,2,1,0,0,40,13,1
23690,36,2,117073,1,9,0,6,3,0,0,0,0,40,0,0
23691,41,2,325786,1,9,1,9,1,0,0,0,0,40,0,0
23692,31,2,37546,0,13,0,3,0,0,1,0,0,40,0,0
23693,22,2,204226,1,9,0,1,3,0,1,0,0,40,0,0
23694,36,2,133299,7,11,1,6,1,0,0,0,0,40,0,0
23695,42,2,29702,12,6,1,9,1,0,0,0,0,40,0,0
23696,29,2,307812,1,9,1,6,1,0,0,0,0,60,0,0
23697,25,2,174545,1,9,0,0,4,0,1,0,0,46,0,0
23698,23,2,233472,0,13,0,1,0,0,0,0,0,40,0,0
23699,34,2,184147,1,9,4,5,4,1,1,0,0,20,0,0
23700,27,2,198188,1,9,1,0,1,0,0,2580,0,45,0,0
23701,32,2,447066,0,13,1,5,1,1,0,15024,0,50,0,1
23702,33,2,200246,5,10,3,3,0,0,0,0,0,40,0,0
23703,38,2,166585,0,13,2,1,0,0,1,0,0,55,0,0
23704,21,2,335570,5,10,0,9,3,0,0,0,0,30,4,0
23705,39,2,53569,7,11,1,6,1,0,0,0,0,40,0,0
23706,50,2,167065,0,13,1,1,1,0,0,0,0,40,0,1
23707,32,2,113364,5,10,0,0,0,0,0,0,0,30,0,0
23708,40,3,219266,1,9,1,1,1,0,0,0,0,40,0,1
23709,58,3,200042,5,10,1,1,1,0,0,15024,0,40,0,1
23710,20,2,205975,1,9,0,0,3,0,1,0,0,20,0,0
23711,63,5,234083,1,9,2,11,0,0,1,0,2205,40,0,0
23712,56,2,65325,0,13,1,0,1,0,0,0,0,50,0,0
23713,30,4,194740,0,13,1,12,1,0,0,0,0,40,0,0
23714,39,2,99065,5,10,2,1,4,0,1,0,0,39,0,0
23715,25,2,212793,6,12,0,3,0,0,0,0,0,50,0,1
23716,33,2,112941,1,9,1,9,1,0,0,0,0,40,0,1
23717,41,0,187322,0,13,0,3,0,0,0,0,0,40,0,0
23718,50,2,283676,5,10,2,6,0,0,0,0,0,40,0,0
23719,44,2,173682,5,10,1,7,1,0,0,0,0,40,0,0
23720,27,2,168470,0,13,0,1,0,0,0,0,0,40,0,0
23721,27,2,186454,0,13,0,3,0,2,0,13550,0,40,0,1
23722,58,2,141807,11,3,1,9,1,0,0,0,0,40,14,0
23723,25,2,245628,5,10,0,10,3,0,0,0,0,15,5,0
23724,31,2,264864,1,9,1,9,2,3,1,0,0,40,0,0
23725,39,2,262841,1,9,1,1,1,0,0,0,0,50,0,1
23726,55,2,37438,7,11,1,6,1,0,0,0,0,40,0,1
23727,22,2,170800,7,11,0,4,3,0,1,0,0,12,0,0
23728,44,2,152150,6,12,4,1,0,0,0,0,0,40,0,0
23729,41,5,211873,7,11,1,11,2,0,1,0,1628,5,4,0
23730,44,2,159580,15,8,2,7,0,0,1,0,0,40,0,0
23731,61,2,477209,8,4,1,8,1,0,0,0,0,54,0,0
23732,32,2,70985,7,11,1,9,1,0,0,0,0,40,0,0
23733,35,2,241998,0,13,1,1,1,0,0,0,0,45,0,1
23734,28,2,249541,5,10,1,6,1,0,0,0,0,40,0,0
23735,57,2,135339,0,13,1,1,1,2,0,0,0,40,13,1
23736,32,2,44675,9,16,1,3,1,0,0,0,0,65,0,1
23737,46,0,247992,8,4,0,4,0,1,1,0,0,40,0,0
23738,26,1,221626,1,9,1,4,2,0,1,0,1579,20,0,0
23739,43,6,48087,1,9,1,6,1,0,0,0,0,40,0,0
23740,62,4,114045,1,9,2,4,0,0,1,0,0,35,0,0
23741,60,0,69251,3,14,1,3,1,2,0,0,0,38,28,1
23742,67,2,192670,1,9,2,5,0,0,1,0,0,20,0,0
23743,19,2,268392,1,9,0,5,4,1,1,0,0,30,0,0
23744,55,5,170994,1,9,0,11,0,0,1,0,0,40,0,0
23745,48,2,431513,12,6,1,6,1,0,0,0,0,65,0,1
23746,19,0,37332,1,9,0,0,0,0,1,0,0,20,0,0
23747,19,2,35865,5,10,0,4,0,0,1,0,0,30,0,0
23748,43,2,183891,1,9,2,1,4,0,1,0,0,40,0,0
23749,31,2,150309,9,16,1,3,2,0,1,0,0,90,0,0
23750,65,2,93318,5,10,1,1,2,0,1,0,0,45,0,0
23751,32,2,171814,1,9,0,9,0,0,1,0,0,40,0,0
23752,36,0,183735,3,14,1,3,1,0,0,0,0,40,0,1
23753,41,2,353541,1,9,1,9,1,0,0,0,0,40,5,0
23754,33,4,152351,5,10,1,12,1,0,0,3908,0,40,0,0
23755,72,5,271352,12,6,2,11,0,0,0,0,0,12,0,0
23756,34,2,345705,0,13,1,5,1,0,0,0,1977,50,0,1
23757,27,2,223751,5,10,0,6,0,0,0,0,0,45,0,0
23758,75,6,164570,2,7,0,1,0,0,0,0,0,50,0,0
23759,39,5,281363,12,6,6,11,4,0,1,0,0,15,0,0
23760,51,2,110747,1,9,1,6,1,0,0,0,1887,40,0,1
23761,47,2,34458,1,9,1,8,1,0,0,0,0,40,0,0
23762,31,2,254293,5,10,0,3,0,0,0,0,0,40,0,0
23763,40,2,270147,3,14,0,1,0,0,1,0,0,40,0,1
23764,48,2,195491,1,9,2,5,0,0,1,0,0,30,0,0
23765,36,4,255454,0,13,0,12,0,1,0,0,0,40,0,0
23766,18,2,126125,1,9,0,4,3,0,0,0,0,20,0,0
23767,33,2,618191,1,9,0,1,0,0,1,0,0,40,0,0
23768,34,2,163110,3,14,1,5,1,0,0,0,0,40,0,0
23769,51,2,145409,5,10,1,6,1,0,0,3103,0,48,0,1
23770,39,0,235379,6,12,2,3,0,0,1,0,0,40,0,0
23771,20,2,55465,1,9,0,4,3,0,0,0,0,35,0,0
23772,67,4,181220,5,10,2,0,0,1,1,0,0,20,0,0
23773,42,2,26672,7,11,0,0,0,0,1,0,0,60,0,0
23774,59,2,98361,2,7,1,9,1,0,0,0,0,40,0,0
23775,31,4,219883,1,9,0,12,0,1,0,0,0,40,0,0
23776,19,2,376683,5,10,0,4,4,1,1,2036,0,30,0,0
23777,47,2,33865,5,10,2,1,0,0,1,0,0,48,0,0
23778,68,2,168794,8,4,1,4,1,0,0,0,0,30,0,0
23779,30,2,94245,5,10,1,2,1,0,0,0,0,40,0,0
23780,34,2,34572,1,9,0,2,0,0,0,0,0,60,0,0
23781,49,2,348751,8,4,1,9,1,0,0,0,0,40,0,0
23782,38,2,65382,5,10,1,6,1,0,0,0,0,40,0,1
23783,60,2,116707,5,10,1,5,1,0,0,7298,0,40,0,1
23784,51,2,178054,5,10,1,5,1,0,0,0,0,40,4,1
23785,24,2,140001,0,13,0,0,0,0,0,0,0,40,0,0
23786,18,2,166889,5,10,0,2,3,1,1,0,1602,35,0,0
23787,24,2,117789,0,13,0,1,3,0,1,0,0,40,0,0
23788,21,2,238917,11,3,1,4,1,0,0,0,0,40,5,0
23789,48,4,242923,1,9,1,10,2,0,1,0,1848,40,0,1
23790,52,4,330799,4,5,1,4,2,0,1,0,0,40,0,0
23791,48,2,209460,1,9,2,2,0,0,0,0,0,40,0,0
23792,40,3,75313,0,13,1,3,1,0,0,7688,0,66,0,1
23793,29,5,339100,2,7,2,11,0,0,1,3418,0,48,0,0
23794,20,2,184779,5,10,0,10,3,0,1,0,0,20,0,0
23795,31,2,139000,1,9,2,5,4,0,1,0,0,25,0,0
23796,30,2,361742,5,10,1,1,1,0,0,0,0,50,0,0
23797,30,2,260782,1,9,0,6,4,0,0,0,0,40,4,0
23798,51,2,203435,1,9,0,2,3,0,1,0,0,40,0,0
23799,29,2,100579,7,11,2,1,0,0,1,0,0,40,0,0
23800,56,1,356067,3,14,0,5,0,0,0,0,0,16,0,0
23801,46,2,87250,0,13,4,10,4,0,1,0,0,40,0,0
23802,41,2,264663,5,10,4,3,3,0,1,0,3900,40,0,0
23803,29,2,255817,11,3,0,4,5,0,1,0,0,40,25,0
23804,48,1,243631,1,9,1,1,1,2,0,0,0,30,6,0
23805,34,6,544268,1,9,2,5,0,0,1,0,0,50,0,0
23806,42,1,98061,7,11,1,1,1,0,0,0,0,50,0,0
23807,25,2,95691,1,9,0,4,4,0,1,0,0,30,16,0
23808,47,2,145868,2,7,2,4,4,1,1,0,0,40,0,0
23809,23,2,65038,1,9,0,5,3,0,0,0,0,40,0,0
23810,43,4,227734,7,11,1,7,1,0,0,0,0,22,0,0
23811,19,4,176831,5,10,0,4,3,1,1,0,0,35,0,0
23812,22,2,211678,1,9,0,2,3,0,0,0,0,40,0,0
23813,40,4,157240,0,13,2,3,4,0,1,0,0,70,0,0
23814,41,1,145441,7,11,1,6,1,0,0,0,0,40,30,0
23815,71,6,66624,0,13,1,1,1,0,0,0,2392,60,0,1
23816,42,2,76487,1,9,1,0,1,0,0,0,0,45,0,0
23817,31,0,557853,0,13,0,0,0,0,0,0,0,47,0,0
23818,69,5,262352,5,10,1,11,1,0,0,0,0,32,0,0
23819,58,1,118253,1,9,1,8,1,0,0,0,0,70,0,0
23820,36,2,146625,2,7,6,4,4,1,1,0,0,12,0,0
23821,31,2,174201,1,9,1,7,1,0,0,0,0,65,0,0
23822,20,5,66695,5,10,0,11,3,4,1,594,0,35,0,0
23823,41,2,121130,1,9,0,0,0,0,1,0,0,40,0,0
23824,35,2,385847,5,10,1,6,1,0,0,0,0,40,0,0
23825,62,5,83439,8,4,1,11,1,0,0,0,0,40,0,0
23826,28,2,114158,0,13,0,3,3,0,1,0,0,15,0,0
23827,27,2,381789,15,8,1,8,3,0,0,0,0,55,0,0
23828,17,2,82041,2,7,0,2,3,0,0,0,0,40,10,0
23829,35,1,115618,1,9,2,5,0,0,0,0,0,50,0,1
23830,45,1,106110,5,10,1,4,2,0,1,0,0,99,0,0
23831,44,2,267521,0,13,2,0,4,0,1,0,0,40,0,0
23832,27,2,90692,7,11,0,4,0,2,1,0,0,40,13,0
23833,51,2,57101,4,5,1,6,1,0,0,0,0,40,0,0
23834,49,2,236913,1,9,6,4,0,0,1,0,0,45,0,0
23835,64,1,388625,12,6,1,3,1,0,0,0,0,10,0,1
23836,54,1,261207,8,4,2,7,0,0,0,0,0,45,1,0
23837,43,2,245487,1,9,1,6,1,4,0,0,0,40,5,0
23838,32,2,262153,1,9,2,6,4,0,0,0,0,35,0,0
23839,36,2,225516,6,12,0,5,0,1,0,10520,0,43,0,1
23840,26,1,68729,1,9,0,5,5,2,0,0,0,50,0,1
23841,37,2,126954,0,13,1,1,1,0,0,0,0,50,0,1
23842,38,2,85074,6,12,2,0,4,0,1,0,0,40,0,0
23843,26,2,383306,15,8,1,6,1,0,0,0,0,40,0,0
23844,50,2,128143,0,13,1,6,1,0,0,0,1887,50,0,1
23845,47,2,185041,5,10,1,6,1,0,0,7298,0,40,0,1
23846,42,2,99373,1,9,2,9,0,0,1,0,0,40,0,0
23847,66,4,157942,1,9,6,7,0,1,1,0,0,40,0,0
23848,43,2,241928,1,9,4,0,0,1,1,0,0,32,0,0
23849,37,2,348739,0,13,1,3,1,0,0,0,0,45,0,1
23850,37,2,95654,12,6,2,1,4,0,1,0,0,35,0,0
23851,25,2,367306,5,10,0,10,3,0,1,0,0,40,0,0
23852,29,2,270421,0,13,1,6,1,0,0,0,0,50,0,1
23853,63,5,221592,1,9,1,11,1,0,0,0,0,40,0,1
23854,50,1,156951,6,12,1,9,1,0,0,3103,0,40,0,1
23855,42,0,39239,3,14,0,3,0,0,0,0,0,70,0,0
23856,32,2,72744,1,9,0,6,3,0,0,0,0,40,0,0
23857,42,0,367292,5,10,1,12,1,0,0,0,0,40,0,1
23858,41,1,408498,1,9,1,1,1,0,0,0,0,50,0,0
23859,25,2,361493,0,13,0,5,0,0,0,3325,0,40,0,0
23860,65,6,157403,1,9,1,5,1,0,0,0,0,50,0,0
23861,32,2,231263,5,10,1,9,1,0,0,0,0,50,0,0
23862,32,2,244147,1,9,0,6,4,0,0,0,0,10,0,0
23863,24,2,220944,5,10,1,6,1,0,0,0,0,60,0,0
23864,51,3,314007,1,9,2,1,0,0,1,0,0,40,0,0
23865,67,5,200862,12,6,0,11,0,1,1,0,0,35,0,0
23866,28,2,33374,2,7,3,4,4,0,1,0,0,35,0,0
23867,32,6,345489,5,10,1,1,1,0,0,0,0,55,0,1
23868,77,2,83601,10,15,1,1,1,0,0,0,0,40,0,0
23869,47,2,162302,1,9,2,0,4,0,1,0,0,20,0,0
23870,26,2,112847,1,9,0,2,0,0,0,0,0,40,0,0
23871,20,2,147344,5,10,0,2,3,0,0,0,0,20,0,0
23872,57,0,183657,5,10,1,3,1,1,0,0,0,35,0,1
23873,40,2,130760,9,16,1,3,1,0,0,0,0,45,0,0
23874,50,2,163948,3,14,1,5,1,0,0,0,0,40,0,1
23875,19,2,316797,8,4,1,2,3,0,0,0,0,45,5,0
23876,54,3,332243,15,8,1,0,1,0,0,0,0,40,0,0
23877,51,4,195844,5,10,1,12,1,0,0,0,0,40,0,1
23878,51,4,387250,0,13,1,0,1,0,0,0,0,50,0,1
23879,38,0,188303,5,10,1,12,1,0,0,7688,0,40,0,1
23880,68,5,40956,0,13,1,11,1,0,0,0,0,25,0,0
23881,17,2,178953,15,8,0,5,3,0,1,0,0,20,0,0
23882,32,2,398988,0,13,0,1,0,0,0,0,0,40,0,0
23883,29,2,535978,5,10,1,6,1,0,0,0,0,45,0,0
23884,42,2,296982,5,10,2,5,4,0,0,0,0,40,0,0
23885,40,2,231991,1,9,2,1,4,0,1,0,0,40,0,0
23886,27,2,295799,5,10,1,6,1,0,0,0,0,40,0,0
23887,22,0,201569,0,13,0,3,3,0,1,0,0,20,0,0
23888,58,2,193568,2,7,6,4,0,0,1,0,0,40,0,0
23889,61,2,97128,0,13,1,5,1,0,0,0,0,45,0,1
23890,42,2,203393,0,13,1,6,2,1,1,0,0,35,0,1
23891,49,2,138370,3,14,3,12,0,2,0,0,0,40,3,0
23892,41,6,120277,0,13,1,1,1,0,0,0,0,40,4,0
23893,43,2,91949,1,9,2,9,0,1,1,0,0,40,0,0
23894,46,2,228372,0,13,2,5,4,0,0,0,0,40,0,1
23895,28,2,132191,1,9,1,7,1,0,0,0,0,45,0,1
23896,39,1,274683,5,10,1,5,1,0,0,7688,0,50,0,1
23897,50,4,196307,5,10,1,6,1,0,0,7688,0,40,0,1
23898,57,2,195835,5,10,3,0,0,0,0,0,0,40,0,0
23899,47,2,185399,1,9,1,4,2,0,1,0,0,38,0,0
23900,79,1,103684,1,9,1,8,1,0,0,0,0,40,0,0
23901,40,2,140559,1,9,1,14,2,0,1,0,0,45,0,0
23902,35,3,110188,0,13,1,3,1,2,0,0,0,40,37,0
23903,35,4,668319,0,13,1,1,1,0,0,0,1740,80,0,0
23904,30,2,112358,0,13,1,4,1,0,0,0,0,60,0,1
23905,26,2,151810,12,6,0,8,0,1,0,0,0,40,0,0
23906,49,2,48120,1,9,0,7,4,1,1,1506,0,40,0,0
23907,48,2,144844,1,9,1,6,1,0,0,0,0,40,0,0
23908,22,2,205839,5,10,0,4,0,0,0,0,0,45,0,0
23909,22,2,113760,2,7,0,4,3,0,1,0,0,30,0,0
23910,50,2,138358,12,6,4,0,0,1,1,0,0,47,2,0
23911,47,1,216657,1,9,1,8,1,0,0,0,0,60,0,0
23912,36,2,278576,1,9,1,7,1,0,0,0,0,50,0,0
23913,44,2,174373,6,12,1,6,1,0,0,0,0,40,0,1
23914,73,2,220019,4,5,6,4,4,0,1,0,0,9,0,0
23915,24,5,311949,1,9,0,11,0,2,1,0,0,45,4,0
23916,34,2,303867,0,13,1,3,1,0,0,0,0,40,0,1
23917,37,2,154210,5,10,1,6,1,2,0,0,0,40,38,0
23918,28,5,131310,15,8,1,11,2,0,1,0,0,20,11,0
23919,46,2,202560,5,10,1,0,2,0,1,0,0,40,0,1
23920,20,5,358783,5,10,0,11,3,0,1,0,0,35,0,0
23921,29,2,423024,11,3,1,8,1,0,0,0,0,40,5,0
23922,24,2,206671,7,11,1,6,1,0,0,0,0,40,0,0
23923,29,0,245310,5,10,0,3,0,0,0,0,0,35,0,0
23924,18,2,31983,15,8,0,0,3,0,1,0,0,20,0,0
23925,41,2,124956,0,13,2,1,4,1,1,0,0,90,0,1
23926,59,2,118358,1,9,1,6,1,0,0,0,0,40,0,1
23927,27,2,491421,11,3,0,8,4,0,0,0,0,50,0,0
23928,50,2,151580,6,12,1,6,1,0,0,0,0,45,0,0
23929,25,2,248990,13,2,0,9,0,0,0,0,0,24,5,0
23930,42,2,157425,0,13,2,1,4,0,1,0,0,45,0,0
23931,36,2,221650,5,10,1,6,1,0,0,0,0,40,29,0
23932,62,2,88055,5,10,1,0,1,0,0,0,0,60,0,1
23933,71,2,216608,7,11,0,0,0,0,1,0,0,40,0,0
23934,38,2,682947,0,13,2,1,0,0,0,0,0,55,0,1
23935,44,2,228124,1,9,3,0,4,1,1,0,0,40,0,0
23936,19,5,217194,12,6,0,11,3,0,0,0,0,30,0,0
23937,49,1,171540,5,10,1,8,1,0,0,0,0,60,0,0
23938,60,6,210827,0,13,1,3,1,0,0,7688,0,40,0,1
23939,28,1,410351,1,9,1,1,1,0,0,0,0,40,15,0
23940,26,2,163747,0,13,0,5,0,0,1,0,0,55,0,0
23941,18,2,108892,2,7,0,2,3,0,0,0,0,12,0,0
23942,43,2,180096,7,11,1,6,1,0,0,0,0,50,0,1
23943,65,4,153890,15,8,6,1,0,0,0,2009,0,44,0,0
23944,23,2,117480,12,6,0,6,3,0,0,0,0,44,0,0
23945,21,2,163333,5,10,0,4,3,0,1,0,0,35,0,0
23946,20,1,306710,1,9,0,8,3,0,0,0,0,40,0,0
23947,19,2,150553,5,10,0,5,3,2,1,0,0,18,13,0
23948,77,2,123959,1,9,6,0,0,0,1,0,0,32,0,0
23949,32,2,24961,7,11,1,10,1,0,0,0,0,40,0,0
23950,37,4,327120,5,10,1,7,1,0,0,0,0,30,0,0
23951,29,1,33798,1,9,1,7,1,0,0,0,0,45,0,0
23952,59,2,81929,9,16,1,3,1,0,0,0,2415,45,0,1
23953,22,2,298489,5,10,0,6,3,0,0,0,0,40,0,0
23954,30,5,101697,0,13,1,11,2,0,1,0,0,20,0,0
23955,31,2,144064,1,9,1,6,1,0,0,0,0,48,0,1
23956,59,1,195835,1,9,1,5,1,0,0,0,0,60,0,0
23957,29,3,184723,5,10,0,4,0,0,1,0,0,40,0,1
23958,56,2,265086,1,9,1,6,1,0,0,0,0,50,0,1
23959,19,2,235909,5,10,0,0,3,0,1,0,0,20,0,0
23960,37,2,42645,1,9,1,8,1,0,0,0,0,40,0,0
23961,58,0,279878,3,14,1,1,1,0,0,0,0,40,0,1
23962,41,2,104892,3,14,1,1,1,0,0,0,0,40,0,1
23963,29,2,137063,1,9,0,5,4,0,0,0,0,38,0,0
23964,38,1,58972,1,9,1,1,1,0,0,0,0,50,0,0
23965,36,2,126675,3,14,1,3,1,0,0,0,1977,50,0,1
23966,19,2,286435,5,10,0,6,3,0,0,594,0,40,0,0
23967,46,2,191389,1,9,1,1,2,0,1,0,0,28,0,1
23968,42,2,183241,3,14,1,3,2,0,1,0,0,45,0,1
23969,29,2,91547,5,10,0,5,0,0,1,0,0,40,0,0
23970,42,2,52781,0,13,1,3,1,0,0,7688,0,40,0,1
23971,29,2,210959,6,12,1,0,1,0,0,0,0,40,0,0
23972,47,2,365516,3,14,2,3,4,0,1,0,0,40,0,0
23973,37,2,112271,2,7,1,6,1,0,0,0,0,40,0,1
23974,39,2,269455,1,9,1,8,1,0,0,0,0,45,0,0
23975,46,2,164379,0,13,2,5,4,1,1,0,0,35,0,1
23976,28,2,109621,6,12,1,7,1,0,0,0,0,40,0,0
23977,36,2,104858,5,10,1,8,1,0,0,0,0,56,0,1
23978,39,2,99270,1,9,2,0,3,0,1,0,0,40,0,0
23979,44,2,193524,5,10,1,3,1,0,0,0,0,40,0,0
23980,70,5,149040,1,9,6,11,0,0,1,2964,0,12,0,0
23981,60,0,313946,1,9,1,4,1,0,0,0,0,40,0,0
23982,35,2,162358,0,13,0,1,0,0,1,0,0,50,0,1
23983,59,2,200700,0,13,1,6,1,1,0,0,0,48,0,1
23984,21,2,116489,5,10,0,5,3,0,1,0,0,60,0,0
23985,22,2,118310,6,12,0,3,3,0,1,0,0,16,0,0
23986,31,2,352465,5,10,1,1,1,0,0,15024,0,50,0,1
23987,40,2,107433,0,13,1,1,1,0,0,0,1977,50,0,1
23988,33,2,296538,1,9,1,5,1,0,0,0,0,45,0,1
23989,41,4,195897,3,14,1,3,1,0,0,0,0,60,0,0
23990,31,1,216283,6,12,1,4,2,0,1,0,0,35,0,1
23991,62,2,345780,7,11,2,4,0,0,0,0,0,40,0,0
23992,43,2,216685,1,9,1,3,2,0,1,0,0,35,0,0
23993,28,4,210945,0,13,0,3,0,1,1,0,0,60,0,0
23994,43,2,184321,12,6,1,9,1,1,0,0,1887,40,0,1
23995,55,1,322691,3,14,1,5,1,0,0,3103,0,55,0,1
23996,42,2,192712,1,9,4,4,4,0,1,0,0,25,0,0
23997,23,2,178272,0,13,0,3,0,0,1,0,0,40,0,0
23998,55,3,321333,5,10,1,0,1,0,0,0,0,40,0,1
23999,44,6,120277,0,13,1,1,1,0,0,99999,0,45,0,1
24000,19,2,294029,2,7,0,5,3,4,1,0,0,32,36,0
24001,23,2,112819,1,9,0,9,3,0,0,0,0,40,0,0
24002,41,2,152636,1,9,2,6,4,0,1,0,0,50,0,0
24003,63,5,301611,1,9,1,11,1,0,0,0,0,20,0,0
24004,51,2,134808,1,9,4,2,4,0,1,0,0,40,0,0
24005,49,2,64216,1,9,2,7,0,0,0,0,0,90,0,0
24006,29,0,214284,3,14,0,3,4,2,1,0,0,20,21,0
24007,25,2,469572,5,10,0,3,0,0,0,8614,0,40,0,1
24008,44,1,282722,10,15,1,3,1,0,0,99999,0,50,0,1
24009,17,2,231439,2,7,0,2,3,0,0,0,0,30,0,0
24010,42,6,120277,3,14,1,1,1,0,0,0,0,40,0,1
24011,21,2,364685,2,7,0,10,3,0,1,0,0,35,0,0
24012,26,2,18827,5,10,0,7,0,0,0,0,0,40,0,0
24013,24,2,169129,5,10,0,3,0,0,0,0,0,40,0,0
24014,30,2,202051,0,13,1,1,1,0,0,0,0,42,0,1
24015,58,5,353244,0,13,6,11,4,0,1,27828,0,50,0,1
24016,19,2,574271,1,9,0,2,3,0,0,0,0,28,0,0
24017,65,0,29276,8,4,6,4,5,0,1,0,0,24,0,0
24018,52,1,104501,5,10,1,10,1,0,0,0,0,60,0,1
24019,17,2,394176,12,6,0,2,3,0,0,0,0,20,0,0
24020,27,2,85625,1,9,0,4,3,0,0,0,0,22,0,0
24021,53,2,340723,10,15,0,3,0,0,1,0,0,40,0,0
24022,24,2,149342,0,13,0,5,0,0,1,0,0,40,0,0
24023,37,2,73715,5,10,1,6,1,0,0,0,0,40,0,1
24024,34,2,143083,7,11,1,0,2,0,1,0,0,18,0,0
24025,40,4,290660,6,12,2,1,0,0,0,8614,0,50,0,1
24026,49,4,98738,1,9,1,6,1,0,0,0,0,40,0,1
24027,86,2,149912,3,14,0,0,0,0,1,0,0,40,0,0
24028,49,2,309033,7,11,1,3,2,0,1,15024,0,60,0,1
24029,43,1,96129,2,7,1,2,1,0,0,0,0,60,0,0
24030,47,2,216096,5,10,3,1,4,0,1,0,0,35,7,0
24031,32,2,171091,1,9,1,7,1,0,0,0,0,50,0,1
24032,30,1,79303,7,11,1,8,1,0,0,0,0,60,0,0
24033,25,4,182380,1,9,0,6,3,0,0,0,0,40,0,0
24034,42,2,36271,0,13,1,5,1,0,0,0,0,40,0,1
24035,60,2,118197,5,10,1,6,1,0,0,0,0,65,0,0
24036,46,2,269652,5,10,1,6,1,0,0,4386,0,38,0,1
24037,39,4,193815,5,10,1,12,1,0,0,0,0,40,0,1
24038,28,2,141957,6,12,1,10,1,0,0,0,1887,70,0,1
24039,26,2,222637,12,6,0,6,0,0,0,0,0,55,7,0
24040,27,2,118230,5,10,0,0,3,0,1,0,0,40,0,0
24041,59,2,174040,5,10,2,3,4,0,0,0,0,40,0,0
24042,64,0,105748,1,9,1,8,1,0,0,0,0,40,0,0
24043,90,1,82628,1,9,0,1,0,0,0,2964,0,12,0,0
24044,51,2,205100,5,10,2,5,0,0,1,0,0,45,0,1
24045,36,2,107916,1,9,1,7,1,0,0,0,2002,40,0,0
24046,39,2,130620,8,4,3,9,4,4,1,0,0,40,24,0
24047,30,5,361817,1,9,0,11,3,0,0,0,0,25,0,0
24048,47,1,235646,3,14,1,3,1,0,0,0,0,40,0,1
24049,32,2,53277,3,14,1,1,1,0,0,0,0,60,0,1
24050,24,2,456460,6,12,1,0,2,0,1,0,0,40,0,0
24051,23,2,293091,1,9,0,5,3,0,0,0,0,30,0,0
24052,62,2,210935,1,9,1,4,1,0,0,0,0,20,0,0
24053,48,5,199763,5,10,1,11,2,0,1,0,0,20,0,0
24054,62,5,223447,15,8,2,11,0,0,0,0,0,40,10,0
24055,35,1,233533,0,13,4,6,0,0,0,0,0,65,0,0
24056,27,2,95647,0,13,0,3,3,2,0,0,0,40,0,0
24057,49,2,199763,5,10,2,9,0,0,1,0,0,35,0,0
24058,18,2,74539,12,6,0,5,0,0,0,0,0,20,0,0
24059,19,2,84610,5,10,0,4,3,0,1,0,0,30,0,0
24060,63,6,96930,6,12,1,5,1,0,0,0,0,40,0,1
24061,54,2,115602,1,9,1,4,2,1,1,0,0,40,0,0
24062,24,2,237341,5,10,1,3,2,0,1,0,0,40,0,1
