,Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
1163,1164,90,1.0,60.0,12900,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,2.0,1.0,3.0,5.0,4,4,1969,1969,1.0,1.0,8.0,5.0,2.0,0.0,2.0,1.0,2.0,1.0,1.0,4.0,1.0,1198,1.0,0,0,1198,1.0,3.0,1.0,1.0,1258,0,0,1258,2,0,0,2,0,2,2.0,6,1.0,0,1.0,4.0,1969.0,2.0,2,400,2.0,1.0,1.0,120,0,0,0,0,0,1.0,1.0,1.0,0,1,2008,1.0,5.0,108959
1164,1165,80,1.0,0.0,16157,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,6.0,5,7,1978,1978,1.0,1.0,8.0,5.0,2.0,0.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,680,5.0,391,289,1360,1.0,1.0,1.0,1.0,1432,0,0,1432,1,0,1,1,2,1,1.0,5,1.0,1,2.0,1.0,1978.0,2.0,2,588,1.0,1.0,1.0,168,180,0,0,0,0,1.0,1.0,1.0,0,6,2007,1.0,1.0,194000
1165,1166,20,1.0,79.0,9541,1.0,1.0,2.0,1.0,1.0,1.0,1.0,11.0,1.0,1.0,1.0,2.0,7,5,2009,2009,1.0,1.0,1.0,1.0,3.0,268.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,0,1.0,0,1502,1502,1.0,1.0,1.0,1.0,1502,0,0,1502,0,0,2,0,3,1,1.0,7,1.0,0,1.0,1.0,2009.0,1.0,2,644,1.0,1.0,1.0,0,114,0,0,0,0,1.0,1.0,1.0,0,9,2009,2.0,3.0,233170
1166,1167,20,1.0,64.0,10475,1.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,8,5,2008,2008,1.0,1.0,1.0,1.0,3.0,72.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,0,1.0,0,1694,1694,1.0,1.0,1.0,1.0,1694,0,0,1694,0,0,2,0,3,1,1.0,7,1.0,0,1.0,1.0,2008.0,1.0,3,776,1.0,1.0,1.0,160,33,0,0,0,0,1.0,1.0,1.0,0,2,2010,1.0,1.0,245350
1167,1168,60,1.0,58.0,10852,1.0,1.0,2.0,1.0,1.0,1.0,1.0,18.0,7.0,1.0,1.0,1.0,6,5,2000,2000,1.0,1.0,1.0,1.0,2.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,786,1.0,0,173,959,1.0,1.0,1.0,1.0,959,712,0,1671,1,0,2,1,3,1,2.0,7,1.0,1,2.0,1.0,2000.0,3.0,2,472,1.0,1.0,1.0,0,38,0,0,0,0,1.0,1.0,1.0,0,2,2006,1.0,1.0,173000
1168,1169,70,1.0,120.0,13728,1.0,1.0,1.0,1.0,1.0,3.0,1.0,16.0,1.0,1.0,1.0,1.0,6,7,1935,1986,2.0,1.0,10.0,9.0,2.0,0.0,2.0,1.0,2.0,2.0,1.0,1.0,4.0,626,1.0,0,501,1127,1.0,1.0,1.0,1.0,1236,872,0,2108,0,0,2,0,4,1,1.0,7,1.0,2,2.0,6.0,1935.0,2.0,2,540,1.0,1.0,1.0,0,0,0,0,90,0,1.0,1.0,1.0,0,7,2008,1.0,1.0,235000
1169,1170,60,1.0,118.0,35760,1.0,1.0,2.0,1.0,1.0,4.0,1.0,4.0,1.0,1.0,1.0,1.0,10,5,1995,1996,2.0,1.0,4.0,4.0,1.0,1378.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,1387,1.0,0,543,1930,1.0,1.0,1.0,1.0,1831,1796,0,3627,1,0,3,1,4,1,1.0,10,1.0,1,2.0,1.0,1995.0,3.0,3,807,1.0,1.0,1.0,361,76,0,0,0,0,1.0,1.0,1.0,0,7,2006,1.0,1.0,625000
1170,1171,80,1.0,76.0,9880,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,6.0,6,6,1977,1977,1.0,1.0,8.0,5.0,2.0,0.0,2.0,1.0,2.0,2.0,1.0,4.0,2.0,522,1.0,0,574,1096,1.0,3.0,1.0,1.0,1118,0,0,1118,1,0,1,0,3,1,2.0,6,1.0,1,6.0,1.0,1977.0,3.0,1,358,1.0,1.0,1.0,203,0,0,0,0,576,4.0,4.0,1.0,0,7,2008,1.0,1.0,171000
1171,1172,20,1.0,76.0,9120,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.0,1.0,1.0,1.0,2.0,6,6,1958,1958,2.0,1.0,2.0,2.0,2.0,0.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,662,1.0,0,599,1261,1.0,1.0,1.0,1.0,1261,0,0,1261,1,0,1,0,3,1,2.0,6,1.0,1,2.0,1.0,1958.0,1.0,2,433,1.0,1.0,1.0,0,0,0,0,288,0,1.0,1.0,2.0,1400,11,2008,1.0,1.0,163000
1172,1173,160,4.0,35.0,4017,1.0,3.0,2.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,4.0,1.0,7,5,2006,2007,1.0,1.0,2.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,0,1.0,0,625,625,1.0,1.0,1.0,1.0,625,625,0,1250,0,0,2,1,2,1,1.0,5,1.0,0,1.0,2.0,2006.0,3.0,2,625,1.0,1.0,1.0,0,54,0,0,0,0,1.0,1.0,1.0,0,3,2008,1.0,1.0,171900
1173,1174,50,1.0,138.0,18030,1.0,1.0,2.0,2.0,1.0,1.0,1.0,20.0,1.0,1.0,1.0,3.0,5,6,1946,1994,1.0,1.0,2.0,2.0,2.0,0.0,2.0,1.0,2.0,2.0,1.0,1.0,4.0,152,2.0,469,977,1598,1.0,3.0,1.0,1.0,1636,971,479,3086,0,0,3,0,3,1,3.0,12,3.0,1,3.0,5.0,0.0,4.0,0,0,4.0,3.0,1.0,122,0,0,0,0,0,1.0,2.0,1.0,0,3,2007,1.0,1.0,200500
1174,1175,70,1.0,80.0,16560,1.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,6,8,1932,1950,1.0,1.0,3.0,6.0,2.0,0.0,2.0,1.0,3.0,1.0,1.0,1.0,4.0,503,1.0,0,449,952,1.0,3.0,1.0,1.0,1170,1175,0,2345,0,0,2,1,4,1,2.0,9,1.0,1,3.0,2.0,1932.0,2.0,2,360,1.0,1.0,1.0,0,0,0,0,0,0,1.0,1.0,1.0,0,7,2006,1.0,1.0,239000
1175,1176,50,1.0,85.0,10678,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,3.0,8,5,1992,2000,2.0,1.0,4.0,4.0,1.0,337.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,700,1.0,0,983,1683,1.0,1.0,1.0,1.0,2129,743,0,2872,0,0,2,1,4,1,1.0,9,1.0,1,2.0,1.0,1992.0,3.0,2,541,1.0,1.0,1.0,0,33,0,0,0,0,1.0,1.0,1.0,0,4,2007,1.0,1.0,285000
1176,1177,20,1.0,37.0,6951,1.0,1.0,2.0,1.0,1.0,4.0,1.0,5.0,1.0,1.0,1.0,2.0,5,5,1984,1985,1.0,1.0,4.0,5.0,2.0,0.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,658,1.0,0,218,876,1.0,3.0,1.0,1.0,923,0,0,923,1,0,1,0,3,1,2.0,5,1.0,0,1.0,1.0,1984.0,2.0,1,264,1.0,1.0,1.0,362,0,0,0,0,0,1.0,2.0,1.0,0,10,2008,1.0,1.0,119500
1177,1178,50,2.0,0.0,3950,1.0,2.0,1.0,2.0,1.0,1.0,1.0,8.0,4.0,1.0,1.0,3.0,6,8,1926,2004,1.0,1.0,2.0,2.0,2.0,0.0,2.0,1.0,2.0,2.0,1.0,1.0,4.0,468,1.0,0,350,818,1.0,3.0,1.0,1.0,818,406,0,1224,0,0,1,0,3,1,2.0,5,1.0,0,1.0,2.0,1926.0,2.0,1,210,1.0,1.0,2.0,0,0,116,0,0,0,1.0,1.0,1.0,0,12,2009,1.0,1.0,115000
1178,1179,50,1.0,54.0,7681,1.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,3.0,5,6,1921,1950,1.0,1.0,3.0,6.0,2.0,0.0,2.0,1.0,3.0,2.0,1.0,1.0,3.0,0,1.0,0,731,731,1.0,1.0,1.0,1.0,820,523,0,1343,0,0,1,1,3,1,2.0,7,1.0,1,3.0,2.0,1921.0,2.0,1,186,2.0,1.0,1.0,192,0,102,0,0,0,1.0,1.0,1.0,0,7,2009,1.0,1.0,154900
1179,1180,20,1.0,77.0,8335,1.0,1.0,1.0,1.0,1.0,3.0,1.0,16.0,1.0,1.0,1.0,2.0,5,5,1954,1954,1.0,1.0,3.0,6.0,2.0,0.0,2.0,1.0,5.0,4.0,3.0,5.0,6.0,0,3.0,0,0,0,1.0,2.0,1.0,1.0,1124,0,0,1124,0,0,1,0,3,1,2.0,5,4.0,1,3.0,5.0,0.0,4.0,0,0,4.0,3.0,2.0,0,36,190,0,0,0,1.0,1.0,1.0,0,4,2006,1.0,1.0,93000
1180,1181,60,1.0,0.0,11170,1.0,1.0,3.0,1.0,1.0,3.0,1.0,17.0,1.0,1.0,1.0,1.0,7,5,1990,1991,1.0,1.0,2.0,2.0,2.0,0.0,2.0,1.0,4.0,1.0,1.0,1.0,7.0,1216,1.0,0,0,1216,1.0,1.0,1.0,1.0,1298,1216,0,2514,0,0,2,1,4,1,2.0,8,1.0,0,1.0,1.0,1990.0,3.0,2,693,1.0,1.0,1.0,0,0,0,0,0,0,1.0,4.0,1.0,0,4,2006,1.0,1.0,250000
1181,1182,120,2.0,64.0,5587,1.0,1.0,2.0,4.0,1.0,1.0,2.0,3.0,1.0,1.0,4.0,2.0,8,5,2008,2008,2.0,1.0,7.0,7.0,3.0,186.0,3.0,1.0,1.0,3.0,1.0,2.0,1.0,1480,1.0,0,120,1600,1.0,1.0,1.0,1.0,1652,0,0,1652,1,1,2,0,2,1,1.0,5,1.0,1,3.0,1.0,2008.0,3.0,2,482,1.0,1.0,1.0,162,53,0,153,0,0,1.0,1.0,1.0,0,11,2008,2.0,3.0,392500
1182,1183,60,1.0,160.0,15623,1.0,1.0,2.0,1.0,1.0,3.0,1.0,4.0,1.0,1.0,1.0,1.0,10,5,1996,1996,2.0,1.0,3.0,12.0,2.0,0.0,1.0,1.0,1.0,3.0,1.0,4.0,1.0,2096,1.0,0,300,2396,1.0,1.0,1.0,1.0,2411,2065,0,4476,1,0,3,1,4,1,3.0,10,1.0,2,2.0,1.0,1996.0,3.0,3,813,1.0,1.0,1.0,171,78,0,0,0,555,2.0,2.0,1.0,0,7,2007,1.0,2.0,745000
1183,1184,30,1.0,60.0,10800,1.0,2.0,1.0,1.0,1.0,1.0,1.0,8.0,1.0,1.0,1.0,2.0,5,6,1920,1950,2.0,1.0,10.0,9.0,2.0,0.0,2.0,1.0,3.0,2.0,1.0,1.0,4.0,821,1.0,0,299,1120,1.0,1.0,1.0,1.0,1130,0,0,1130,1,0,1,0,2,1,2.0,5,1.0,1,3.0,2.0,1970.0,2.0,2,720,1.0,1.0,1.0,229,0,0,0,0,0,1.0,1.0,1.0,0,6,2006,1.0,1.0,120000
1184,1185,20,1.0,50.0,35133,2.0,1.0,1.0,1.0,1.0,1.0,2.0,17.0,1.0,1.0,1.0,2.0,5,4,1963,1963,2.0,1.0,2.0,2.0,1.0,226.0,2.0,1.0,2.0,2.0,1.0,2.0,4.0,1159,1.0,0,413,1572,1.0,2.0,1.0,1.0,1572,0,0,1572,1,0,1,1,3,1,2.0,5,1.0,2,2.0,7.0,1963.0,1.0,3,995,1.0,1.0,1.0,0,263,0,0,263,0,1.0,1.0,1.0,0,5,2007,1.0,1.0,186700
1185,1186,50,1.0,60.0,9738,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16.0,1.0,1.0,1.0,3.0,5,7,1924,1950,1.0,1.0,9.0,10.0,2.0,0.0,2.0,2.0,3.0,2.0,1.0,1.0,5.0,392,1.0,0,392,784,1.0,2.0,1.0,1.0,949,272,0,1221,1,0,1,0,4,1,2.0,7,1.0,0,1.0,1.0,1965.0,2.0,1,392,1.0,1.0,1.0,0,0,236,0,0,0,1.0,1.0,1.0,0,3,2006,1.0,1.0,104900
1186,1187,190,1.0,107.0,10615,1.0,1.0,2.0,2.0,1.0,3.0,2.0,8.0,4.0,2.0,2.0,1.0,3,5,1900,1970,1.0,1.0,4.0,4.0,2.0,0.0,2.0,1.0,2.0,5.0,1.0,3.0,5.0,440,1.0,0,538,978,1.0,3.0,1.0,1.0,1014,685,0,1699,1,0,2,0,3,2,2.0,7,1.0,0,1.0,4.0,1920.0,2.0,2,420,2.0,2.0,1.0,0,74,0,0,0,0,1.0,1.0,1.0,0,8,2009,1.0,2.0,95000
1187,1188,20,1.0,89.0,12461,1.0,1.0,1.0,1.0,1.0,3.0,1.0,4.0,1.0,1.0,1.0,2.0,8,5,1994,1995,1.0,1.0,14.0,12.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1456,1.0,0,168,1624,1.0,1.0,1.0,1.0,1624,0,0,1624,1,0,2,0,2,1,1.0,5,1.0,1,4.0,1.0,1994.0,1.0,3,757,1.0,1.0,1.0,0,114,192,0,0,0,1.0,4.0,1.0,0,7,2006,1.0,1.0,262000
1188,1189,60,1.0,68.0,8935,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7,5,2002,2002,1.0,1.0,1.0,1.0,1.0,95.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,0,1.0,0,831,831,1.0,1.0,1.0,1.0,831,829,0,1660,0,0,2,1,3,1,1.0,7,1.0,0,1.0,1.0,2002.0,1.0,2,493,1.0,1.0,1.0,144,68,0,0,0,0,1.0,1.0,1.0,0,7,2009,1.0,1.0,195000
1189,1190,60,1.0,60.0,7500,1.0,1.0,1.0,1.0,1.0,1.0,1.0,18.0,1.0,1.0,1.0,1.0,7,5,1999,1999,1.0,1.0,1.0,1.0,2.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,0,1.0,0,994,994,1.0,2.0,1.0,1.0,1028,776,0,1804,0,0,2,1,3,1,1.0,7,1.0,1,2.0,1.0,1999.0,3.0,2,442,1.0,1.0,1.0,140,60,0,0,0,0,1.0,1.0,1.0,0,6,2010,1.0,1.0,189000
1190,1191,190,1.0,0.0,32463,1.0,1.0,1.0,3.0,1.0,1.0,2.0,5.0,1.0,1.0,2.0,2.0,4,4,1961,1975,1.0,1.0,2.0,2.0,3.0,149.0,2.0,2.0,2.0,2.0,1.0,4.0,5.0,1159,1.0,0,90,1249,1.0,1.0,1.0,1.0,1622,0,0,1622,1,0,1,0,3,1,2.0,7,1.0,1,2.0,7.0,1975.0,3.0,4,1356,1.0,1.0,1.0,439,0,0,0,0,0,1.0,1.0,1.0,0,3,2007,1.0,1.0,168000
1191,1192,160,4.0,24.0,2645,1.0,3.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,5.0,1.0,8,5,1999,2000,1.0,1.0,2.0,2.0,1.0,456.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,0,1.0,0,776,776,1.0,1.0,1.0,1.0,764,677,0,1441,0,0,2,1,2,1,1.0,5,1.0,0,1.0,2.0,1999.0,2.0,2,492,1.0,1.0,1.0,206,0,0,0,0,0,1.0,1.0,1.0,0,11,2007,1.0,1.0,174000
1192,1193,50,2.0,60.0,9600,1.0,2.0,1.0,1.0,1.0,1.0,1.0,8.0,1.0,1.0,1.0,3.0,5,8,1925,1994,3.0,1.0,1.0,1.0,2.0,0.0,2.0,1.0,1.0,2.0,1.0,3.0,3.0,0,1.0,0,702,702,1.0,2.0,1.0,1.0,842,630,0,1472,0,0,1,0,3,1,1.0,6,1.0,0,1.0,2.0,1925.0,2.0,1,250,1.0,2.0,3.0,0,0,84,0,0,0,1.0,3.0,1.0,0,7,2007,1.0,1.0,125000
1193,1194,120,2.0,0.0,4500,1.0,1.0,1.0,1.0,1.0,2.0,1.0,5.0,1.0,1.0,4.0,2.0,6,5,1999,1999,2.0,1.0,1.0,1.0,1.0,425.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,883,1.0,0,341,1224,1.0,1.0,1.0,1.0,1224,0,0,1224,1,0,2,0,2,1,2.0,5,1.0,0,1.0,1.0,1999.0,3.0,2,402,1.0,1.0,1.0,0,304,0,0,0,0,1.0,1.0,1.0,0,6,2009,1.0,1.0,165000
1194,1195,60,1.0,80.0,9364,1.0,1.0,1.0,1.0,1.0,3.0,1.0,10.0,1.0,1.0,1.0,1.0,6,7,1969,1969,1.0,1.0,4.0,4.0,3.0,143.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,371,1.0,0,292,663,1.0,3.0,1.0,1.0,663,689,0,1352,0,0,1,1,4,1,2.0,7,1.0,0,1.0,1.0,1969.0,3.0,1,299,1.0,1.0,1.0,379,36,0,0,0,0,1.0,2.0,1.0,0,3,2010,1.0,1.0,158000
1195,1196,60,1.0,51.0,8029,1.0,1.0,2.0,1.0,1.0,1.0,1.0,18.0,1.0,1.0,1.0,1.0,6,5,2005,2005,1.0,1.0,1.0,1.0,2.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,0,1.0,0,728,728,1.0,1.0,1.0,1.0,728,728,0,1456,0,0,2,1,3,1,1.0,8,1.0,0,1.0,1.0,2005.0,3.0,2,400,1.0,1.0,1.0,100,24,0,0,0,0,1.0,1.0,1.0,0,7,2008,1.0,1.0,176000
1196,1197,60,1.0,58.0,14054,1.0,1.0,2.0,1.0,1.0,1.0,1.0,18.0,1.0,1.0,1.0,1.0,7,5,2006,2006,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,0,1.0,0,879,879,1.0,1.0,1.0,1.0,879,984,0,1863,0,0,2,1,4,1,1.0,9,1.0,1,3.0,3.0,2006.0,3.0,3,660,1.0,1.0,1.0,100,17,0,0,0,0,1.0,1.0,1.0,0,11,2006,2.0,3.0,219210
1197,1198,75,2.0,65.0,8850,1.0,1.0,2.0,2.0,1.0,3.0,1.0,8.0,1.0,1.0,1.0,7.0,7,6,1916,1950,1.0,1.0,2.0,2.0,2.0,0.0,2.0,1.0,3.0,2.0,1.0,1.0,3.0,0,1.0,0,815,815,1.0,1.0,1.0,1.0,815,875,0,1690,0,0,1,0,3,1,2.0,7,1.0,1,3.0,2.0,1916.0,2.0,1,225,1.0,1.0,1.0,0,0,330,0,0,0,1.0,1.0,1.0,0,7,2006,7.0,1.0,144000
1198,1199,20,1.0,70.0,9100,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,7,5,2001,2001,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,0,1.0,0,1212,1212,1.0,1.0,1.0,1.0,1212,0,0,1212,0,0,2,0,3,1,1.0,6,1.0,0,1.0,1.0,2001.0,1.0,2,573,1.0,1.0,1.0,356,0,0,0,0,0,1.0,1.0,1.0,0,6,2009,1.0,1.0,178000
1199,1200,20,1.0,75.0,11235,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,1.0,1.0,1.0,2.0,4,5,1963,1979,1.0,1.0,4.0,4.0,1.0,51.0,2.0,1.0,2.0,2.0,1.0,1.0,4.0,547,1.0,0,504,1051,1.0,2.0,1.0,1.0,1382,0,0,1382,0,0,1,1,3,1,2.0,6,1.0,1,6.0,1.0,1974.0,2.0,2,459,1.0,1.0,1.0,0,82,0,0,0,0,1.0,1.0,1.0,0,10,2006,1.0,1.0,148000
1200,1201,20,1.0,71.0,9353,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.0,1.0,1.0,1.0,2.0,4,5,1970,1970,1.0,1.0,2.0,2.0,2.0,0.0,2.0,1.0,2.0,2.0,1.0,1.0,3.0,0,1.0,0,864,864,1.0,2.0,1.0,1.0,864,0,0,864,0,0,1,0,3,1,2.0,5,1.0,0,1.0,1.0,1972.0,2.0,1,280,1.0,1.0,1.0,0,0,0,0,0,0,1.0,1.0,2.0,0,7,2006,9.0,2.0,116050
1201,1202,60,1.0,80.0,10400,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,7,5,1998,1998,1.0,1.0,1.0,1.0,2.0,0.0,2.0,1.0,1.0,1.0,1.0,4.0,3.0,0,1.0,0,866,866,1.0,1.0,1.0,1.0,866,913,0,1779,0,0,2,1,3,1,1.0,6,1.0,0,1.0,1.0,1998.0,1.0,2,546,1.0,1.0,1.0,198,36,0,0,0,0,1.0,1.0,1.0,0,3,2009,1.0,1.0,197900
1202,1203,50,2.0,50.0,6000,1.0,1.0,1.0,1.0,1.0,3.0,1.0,9.0,1.0,1.0,1.0,3.0,5,8,1925,1997,1.0,1.0,3.0,6.0,2.0,0.0,2.0,1.0,3.0,2.0,1.0,1.0,3.0,0,1.0,0,884,884,1.0,1.0,1.0,1.0,884,464,0,1348,1,0,1,0,3,1,2.0,5,1.0,1,4.0,2.0,1960.0,2.0,1,216,1.0,1.0,2.0,0,0,208,0,0,0,1.0,1.0,1.0,0,5,2009,1.0,1.0,117000
1203,1204,20,1.0,75.0,9750,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,7,5,2000,2001,1.0,1.0,1.0,1.0,1.0,171.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,0,1.0,0,1630,1630,1.0,1.0,1.0,1.0,1630,0,0,1630,0,0,2,0,3,1,1.0,6,1.0,1,2.0,1.0,2000.0,2.0,2,451,1.0,1.0,1.0,74,234,0,0,0,0,1.0,1.0,1.0,0,10,2009,1.0,1.0,213000
1204,1205,20,1.0,78.0,10140,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,2.0,5,6,1975,1975,1.0,1.0,4.0,4.0,2.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,788,1.0,0,268,1056,1.0,1.0,1.0,1.0,1074,0,0,1074,1,0,1,1,3,1,2.0,6,1.0,0,1.0,1.0,1975.0,1.0,2,495,1.0,1.0,1.0,0,88,0,0,0,0,1.0,2.0,1.0,0,7,2006,1.0,1.0,153500
1205,1206,20,1.0,90.0,14684,1.0,1.0,2.0,1.0,1.0,4.0,1.0,13.0,1.0,1.0,1.0,2.0,7,7,1990,1991,2.0,1.0,4.0,4.0,1.0,234.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,485,2.0,177,1496,2158,1.0,2.0,1.0,1.0,2196,0,0,2196,0,0,2,0,3,1,1.0,7,1.0,1,2.0,1.0,1990.0,1.0,3,701,1.0,1.0,1.0,84,70,0,0,0,0,1.0,1.0,1.0,0,6,2009,1.0,1.0,271900
1206,1207,20,5.0,0.0,8900,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.0,1.0,1.0,1.0,2.0,4,4,1966,1966,1.0,1.0,4.0,4.0,2.0,0.0,2.0,1.0,2.0,2.0,1.0,1.0,4.0,1056,1.0,0,0,1056,1.0,3.0,1.0,1.0,1056,0,0,1056,1,0,1,0,2,1,2.0,5,1.0,0,1.0,2.0,1966.0,2.0,1,384,1.0,1.0,1.0,0,42,0,0,0,0,1.0,2.0,1.0,0,11,2006,1.0,1.0,107000
1207,1208,20,1.0,70.0,9135,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,6,5,2003,2003,1.0,1.0,1.0,1.0,1.0,120.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,340,1.0,0,1342,1682,1.0,1.0,1.0,1.0,1700,0,0,1700,1,0,2,0,3,1,1.0,7,1.0,0,1.0,1.0,2003.0,1.0,2,544,1.0,1.0,1.0,192,23,0,0,0,0,1.0,1.0,1.0,0,5,2006,1.0,1.0,200000
1208,1209,20,1.0,70.0,7763,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.0,1.0,1.0,1.0,2.0,5,7,1962,1980,1.0,1.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,1.0,1.0,4.0,504,2.0,108,319,931,1.0,3.0,1.0,1.0,1283,0,0,1283,1,0,1,0,3,1,2.0,6,1.0,0,1.0,2.0,1980.0,2.0,2,506,1.0,1.0,1.0,0,0,0,0,0,0,1.0,1.0,1.0,0,10,2008,1.0,1.0,140000
1209,1210,20,1.0,85.0,10182,1.0,1.0,2.0,1.0,1.0,4.0,1.0,6.0,6.0,1.0,1.0,2.0,8,5,2006,2006,2.0,1.0,1.0,1.0,3.0,420.0,1.0,1.0,1.0,3.0,1.0,3.0,1.0,1220,1.0,0,440,1660,1.0,1.0,1.0,1.0,1660,0,0,1660,1,0,2,0,3,1,1.0,8,1.0,1,3.0,1.0,2006.0,1.0,2,500,1.0,1.0,1.0,322,50,0,0,0,0,1.0,1.0,1.0,0,5,2006,2.0,3.0,290000
1210,1211,60,1.0,70.0,11218,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.0,1.0,1.0,1.0,1.0,6,5,1992,1992,1.0,1.0,3.0,6.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,0,1.0,0,1055,1055,1.0,1.0,1.0,1.0,1055,790,0,1845,0,0,2,1,3,1,1.0,8,1.0,1,2.0,1.0,1992.0,1.0,2,462,1.0,1.0,1.0,635,104,0,0,0,0,1.0,4.0,2.0,400,5,2010,1.0,1.0,189000
1211,1212,50,1.0,152.0,12134,1.0,1.0,2.0,2.0,1.0,1.0,2.0,18.0,1.0,1.0,1.0,3.0,8,7,1988,2005,1.0,1.0,3.0,6.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,4.0,1.0,427,1.0,0,132,559,1.0,2.0,1.0,1.0,1080,672,0,1752,0,0,2,0,4,1,2.0,8,1.0,0,1.0,6.0,1988.0,1.0,2,492,1.0,1.0,1.0,325,12,0,0,0,0,1.0,1.0,1.0,0,6,2010,1.0,1.0,164000
1212,1213,30,1.0,50.0,9340,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16.0,1.0,1.0,1.0,2.0,4,6,1941,1950,2.0,1.0,2.0,2.0,2.0,0.0,2.0,1.0,2.0,2.0,1.0,1.0,4.0,344,1.0,0,328,672,1.0,3.0,1.0,1.0,672,0,0,672,1,0,1,0,2,1,2.0,4,1.0,0,1.0,1.0,1941.0,2.0,1,234,1.0,1.0,2.0,0,113,0,0,0,0,1.0,1.0,1.0,0,8,2009,1.0,1.0,113000
